POPID,pop_loc,population,Elderly_pe,accessibility_score,Lon,Lat,geometry_type,x,y,geometry_coordinates
25092,"121.406861,31.194447",743.2973,0.17661,0.7377154751009688,121.406861,31.194447,Point,121.406861,31.194447,"[121.406861, 31.194447]"
25093,"121.40776,31.194447",744.47345,0.17661,0.5820164804768847,121.40776,31.194447,Point,121.40776,31.194447,"[121.40776, 31.194447]"
25094,"121.408658,31.194447",814.35016,0.17661,0.4644014349225831,121.408658,31.194447,Point,121.408658,31.194447,"[121.408658, 31.194447]"
25095,"121.409556,31.194447",845.3819,0.17661,0.7601535852422907,121.409556,31.194447,Point,121.409556,31.194447,"[121.409556, 31.194447]"
25096,"121.410455,31.194447",747.36481,0.17661,0.1836342305610953,121.410455,31.194447,Point,121.410455,31.194447,"[121.410455, 31.194447]"
25097,"121.411353,31.194447",753.72943,0.17661,0.2417476298184602,121.411353,31.194447,Point,121.411353,31.194447,"[121.411353, 31.194447]"
25098,"121.412251,31.194447",971.06488,0.17661,0.40209781463135574,121.412251,31.194447,Point,121.412251,31.194447,"[121.412251, 31.194447]"
25099,"121.41315,31.194447",975.52594,0.17661,0.5520263047474459,121.41315,31.194447,Point,121.41315,31.194447,"[121.41315, 31.194447]"
25100,"121.414048,31.194447",960.10638,0.17661,0.44794598917939304,121.414048,31.194447,Point,121.414048,31.194447,"[121.414048, 31.194447]"
25101,"121.414946,31.194447",977.99438,0.17661,0.4261867691119255,121.414946,31.194447,Point,121.414946,31.194447,"[121.414946, 31.194447]"
25102,"121.415845,31.194447",964.34705,0.17661,0.17529745826686113,121.415845,31.194447,Point,121.415845,31.194447,"[121.415845, 31.194447]"
25103,"121.416743,31.194447",772.23615,0.17661,0.1967800212121242,121.416743,31.194447,Point,121.416743,31.194447,"[121.416743, 31.194447]"
25104,"121.417641,31.194447",964.55096,0.17661,0.33035096213414766,121.417641,31.194447,Point,121.417641,31.194447,"[121.417641, 31.194447]"
25105,"121.41854,31.194447",965.41284,0.17661,0.4713722689021661,121.41854,31.194447,Point,121.41854,31.194447,"[121.41854, 31.194447]"
25106,"121.419438,31.194447",853.71167,0.17661,0.5483683390855113,121.419438,31.194447,Point,121.419438,31.194447,"[121.419438, 31.194447]"
25107,"121.420336,31.194447",774.64404,0.17661,0.5477720144889664,121.420336,31.194447,Point,121.420336,31.194447,"[121.420336, 31.194447]"
25108,"121.421235,31.194447",905.3808,0.17661,0.5640463994846389,121.421235,31.194447,Point,121.421235,31.194447,"[121.421235, 31.194447]"
25109,"121.422133,31.194447",1032.2742,0.17882,0.916764476239277,121.422133,31.194447,Point,121.422133,31.194447,"[121.422133, 31.194447]"
25110,"121.423031,31.194447",1005.2653,0.17882,0.8272584543238392,121.423031,31.194447,Point,121.423031,31.194447,"[121.423031, 31.194447]"
25111,"121.423929,31.194447",945.80603,0.17882,0.6401097993238926,121.423929,31.194447,Point,121.423929,31.194447,"[121.423929, 31.194447]"
25112,"121.424828,31.194447",1006.9136,0.17882,0.64087366474266,121.424828,31.194447,Point,121.424828,31.194447,"[121.424828, 31.194447]"
25113,"121.425726,31.194447",1180.417,0.17882,0.6770605959143009,121.425726,31.194447,Point,121.425726,31.194447,"[121.425726, 31.194447]"
25114,"121.426624,31.194447",336.87961,0.17882,0.677236811383459,121.426624,31.194447,Point,121.426624,31.194447,"[121.426624, 31.194447]"
25115,"121.427523,31.194447",309.19299,0.17882,0.6280887478215934,121.427523,31.194447,Point,121.427523,31.194447,"[121.427523, 31.194447]"
25116,"121.428421,31.194447",284.32138,0.17882,0.6437853979028166,121.428421,31.194447,Point,121.428421,31.194447,"[121.428421, 31.194447]"
25117,"121.429319,31.194447",390.35611,0.17882,0.5711435226354055,121.429319,31.194447,Point,121.429319,31.194447,"[121.429319, 31.194447]"
25118,"121.430218,31.194447",354.61523,0.17882,0.5592367807942288,121.430218,31.194447,Point,121.430218,31.194447,"[121.430218, 31.194447]"
25119,"121.431116,31.194447",338.69128,0.17882,0.7826515570910101,121.431116,31.194447,Point,121.431116,31.194447,"[121.431116, 31.194447]"
25120,"121.432014,31.194447",389.07077,0.17882,0.852078885032587,121.432014,31.194447,Point,121.432014,31.194447,"[121.432014, 31.194447]"
25121,"121.432913,31.194447",374.9285,0.17882,0.9174083035825623,121.432913,31.194447,Point,121.432913,31.194447,"[121.432913, 31.194447]"
25122,"121.433811,31.194447",293.16672,0.17882,1.1185535121747443,121.433811,31.194447,Point,121.433811,31.194447,"[121.433811, 31.194447]"
25123,"121.434709,31.194447",355.20837,0.17882,1.099190688546141,121.434709,31.194447,Point,121.434709,31.194447,"[121.434709, 31.194447]"
25124,"121.435608,31.194447",375.20267,0.17882,1.099190688546141,121.435608,31.194447,Point,121.435608,31.194447,"[121.435608, 31.194447]"
25125,"121.436506,31.194447",341.85062,0.17882,1.07491979604778,121.436506,31.194447,Point,121.436506,31.194447,"[121.436506, 31.194447]"
25126,"121.437404,31.194447",346.66837,0.17882,1.3401071644326248,121.437404,31.194447,Point,121.437404,31.194447,"[121.437404, 31.194447]"
25127,"121.438303,31.194447",366.84348,0.17882,1.5108495550536238,121.438303,31.194447,Point,121.438303,31.194447,"[121.438303, 31.194447]"
25128,"121.439201,31.194447",286.12939,0.17882,1.2112785396315413,121.439201,31.194447,Point,121.439201,31.194447,"[121.439201, 31.194447]"
25129,"121.440099,31.194447",255.47426,0.17882,1.2680119216203216,121.440099,31.194447,Point,121.440099,31.194447,"[121.440099, 31.194447]"
25130,"121.440997,31.194447",335.36246,0.17882,1.3355567073888082,121.440997,31.194447,Point,121.440997,31.194447,"[121.440997, 31.194447]"
25131,"121.441896,31.194447",354.86871,0.17882,1.3226204401280526,121.441896,31.194447,Point,121.441896,31.194447,"[121.441896, 31.194447]"
25132,"121.442794,31.194447",275.66818,0.17882,0.5798868712936964,121.442794,31.194447,Point,121.442794,31.194447,"[121.442794, 31.194447]"
25133,"121.443692,31.194447",283.98102,0.17882,0.8178899397074646,121.443692,31.194447,Point,121.443692,31.194447,"[121.443692, 31.194447]"
25134,"121.444591,31.194447",277.42471,0.17882,0.25417160528244637,121.444591,31.194447,Point,121.444591,31.194447,"[121.444591, 31.194447]"
25135,"121.445489,31.194447",211.69548,0.17882,0.4647916746848821,121.445489,31.194447,Point,121.445489,31.194447,"[121.445489, 31.194447]"
25136,"121.446387,31.194447",222.77548,0.17882,0.1391206843399002,121.446387,31.194447,Point,121.446387,31.194447,"[121.446387, 31.194447]"
25137,"121.447286,31.194447",228.89153,0.17882,0.21182264147622654,121.447286,31.194447,Point,121.447286,31.194447,"[121.447286, 31.194447]"
25138,"121.448184,31.194447",216.80833,0.17882,0.16694653126936593,121.448184,31.194447,Point,121.448184,31.194447,"[121.448184, 31.194447]"
25139,"121.449082,31.194447",271.78317,0.17882,0.17657196218274746,121.449082,31.194447,Point,121.449082,31.194447,"[121.449082, 31.194447]"
25140,"121.449981,31.194447",265.26532,0.17882,0.21529441611694392,121.449981,31.194447,Point,121.449981,31.194447,"[121.449981, 31.194447]"
25141,"121.450879,31.194447",262.75888,0.17882,0.1537806504174678,121.450879,31.194447,Point,121.450879,31.194447,"[121.450879, 31.194447]"
25142,"121.451777,31.194447",263.18134,0.17882,0.31054812189980835,121.451777,31.194447,Point,121.451777,31.194447,"[121.451777, 31.194447]"
25143,"121.452676,31.194447",257.39075,0.17882,0.341202920335646,121.452676,31.194447,Point,121.452676,31.194447,"[121.452676, 31.194447]"
25144,"121.453574,31.194447",267.10352,0.17882,0.3046287013137074,121.453574,31.194447,Point,121.453574,31.194447,"[121.453574, 31.194447]"
25145,"121.454472,31.194447",268.07767,0.17882,0.29013459777631545,121.454472,31.194447,Point,121.454472,31.194447,"[121.454472, 31.194447]"
25146,"121.455371,31.194447",247.52042,0.17882,0.8580719400704703,121.455371,31.194447,Point,121.455371,31.194447,"[121.455371, 31.194447]"
25147,"121.456269,31.194447",272.98688,0.17882,1.4235042208300517,121.456269,31.194447,Point,121.456269,31.194447,"[121.456269, 31.194447]"
25148,"121.457167,31.194447",266.30045,0.17882,1.1163916481727951,121.457167,31.194447,Point,121.457167,31.194447,"[121.457167, 31.194447]"
25149,"121.458065,31.194447",230.12846,0.17882,0.6504578917559558,121.458065,31.194447,Point,121.458065,31.194447,"[121.458065, 31.194447]"
25150,"121.458964,31.194447",214.0186,0.17882,0.9378086863540562,121.458964,31.194447,Point,121.458964,31.194447,"[121.458964, 31.194447]"
25151,"121.459862,31.194447",203.41405,0.17882,0.929326245340104,121.459862,31.194447,Point,121.459862,31.194447,"[121.459862, 31.194447]"
25152,"121.46076,31.194447",192.84186,0.17882,1.62261663124653,121.46076,31.194447,Point,121.46076,31.194447,"[121.46076, 31.194447]"
25153,"121.461659,31.194447",193.50682,0.17882,1.3323919559914201,121.461659,31.194447,Point,121.461659,31.194447,"[121.461659, 31.194447]"
25154,"121.462557,31.194447",185.54597,0.17882,1.0657128906459647,121.462557,31.194447,Point,121.462557,31.194447,"[121.462557, 31.194447]"
25155,"121.463455,31.194447",214.32631,0.17882,1.6616846335212871,121.463455,31.194447,Point,121.463455,31.194447,"[121.463455, 31.194447]"
25156,"121.464354,31.194447",222.95848,0.17882,1.8078034894596062,121.464354,31.194447,Point,121.464354,31.194447,"[121.464354, 31.194447]"
25157,"121.465252,31.194447",252.83133,0.17882,1.7570804319403681,121.465252,31.194447,Point,121.465252,31.194447,"[121.465252, 31.194447]"
25158,"121.46615,31.194447",208.33087,0.17882,1.720558854429771,121.46615,31.194447,Point,121.46615,31.194447,"[121.46615, 31.194447]"
25159,"121.467049,31.194447",254.81781,0.17882,1.7025868146186207,121.467049,31.194447,Point,121.467049,31.194447,"[121.467049, 31.194447]"
25160,"121.467947,31.194447",226.79504,0.19907,2.79869755793565,121.467947,31.194447,Point,121.467947,31.194447,"[121.467947, 31.194447]"
25161,"121.468845,31.194447",339.91443,0.19907,3.155142047882892,121.468845,31.194447,Point,121.468845,31.194447,"[121.468845, 31.194447]"
25162,"121.469744,31.194447",243.63628,0.19907,3.5891822317933046,121.469744,31.194447,Point,121.469744,31.194447,"[121.469744, 31.194447]"
25163,"121.470642,31.194447",353.72791,0.19907,3.2448685310991348,121.470642,31.194447,Point,121.470642,31.194447,"[121.470642, 31.194447]"
25164,"121.47154,31.194447",413.45203,0.19907,2.57833146060416,121.47154,31.194447,Point,121.47154,31.194447,"[121.47154, 31.194447]"
25165,"121.472439,31.194447",411.42896,0.19907,3.185560986315239,121.472439,31.194447,Point,121.472439,31.194447,"[121.472439, 31.194447]"
25166,"121.473337,31.194447",458.67538,0.19907,1.667699792944696,121.473337,31.194447,Point,121.473337,31.194447,"[121.473337, 31.194447]"
25167,"121.474235,31.194447",476.8396,0.19907,1.952090883741505,121.474235,31.194447,Point,121.474235,31.194447,"[121.474235, 31.194447]"
25168,"121.475133,31.194447",458.6705,0.19907,1.8123851391487071,121.475133,31.194447,Point,121.475133,31.194447,"[121.475133, 31.194447]"
25169,"121.476032,31.194447",367.23114,0.19907,1.4173517562594422,121.476032,31.194447,Point,121.476032,31.194447,"[121.476032, 31.194447]"
25170,"121.47693,31.194447",351.36154,0.19907,1.3062985406432133,121.47693,31.194447,Point,121.47693,31.194447,"[121.47693, 31.194447]"
25171,"121.477828,31.194447",295.90356,0.19907,1.070718162983764,121.477828,31.194447,Point,121.477828,31.194447,"[121.477828, 31.194447]"
25172,"121.478727,31.194447",270.28644,0.19907,0.7597345688077728,121.478727,31.194447,Point,121.478727,31.194447,"[121.478727, 31.194447]"
25173,"121.479625,31.194447",284.16,0.19907,0.3821781183222993,121.479625,31.194447,Point,121.479625,31.194447,"[121.479625, 31.194447]"
25174,"121.480523,31.194447",238.69641,0.19907,0.2512454613149481,121.480523,31.194447,Point,121.480523,31.194447,"[121.480523, 31.194447]"
25175,"121.481422,31.194447",189.83272,0.19907,0.13133158218368673,121.481422,31.194447,Point,121.481422,31.194447,"[121.481422, 31.194447]"
25176,"121.48232,31.194447",160.32256,0.19907,0.3957452705381228,121.48232,31.194447,Point,121.48232,31.194447,"[121.48232, 31.194447]"
25177,"121.483218,31.194447",82.975471,0.19907,0.4687082967949437,121.483218,31.194447,Point,121.483218,31.194447,"[121.483218, 31.194447]"
25178,"121.484117,31.194447",78.482666,0.19907,0.4441488826387102,121.484117,31.194447,Point,121.484117,31.194447,"[121.484117, 31.194447]"
25323,"121.387099,31.193549",39.178001,0.17661,0.05485056620464428,121.387099,31.193549,Point,121.387099,31.193549,"[121.387099, 31.193549]"
25324,"121.387997,31.193549",40.453907,0.17661,0.16744751049581827,121.387997,31.193549,Point,121.387997,31.193549,"[121.387997, 31.193549]"
25325,"121.388895,31.193549",39.210949,0.17661,0.0768628380551859,121.388895,31.193549,Point,121.388895,31.193549,"[121.388895, 31.193549]"
25326,"121.389794,31.193549",33.262115,0.17661,0.035450895353266156,121.389794,31.193549,Point,121.389794,31.193549,"[121.389794, 31.193549]"
25327,"121.390692,31.193549",39.568897,0.17661,0.09394039725920164,121.390692,31.193549,Point,121.390692,31.193549,"[121.390692, 31.193549]"
25328,"121.39159,31.193549",36.359673,0.17661,0.09096751906514274,121.39159,31.193549,Point,121.39159,31.193549,"[121.39159, 31.193549]"
25329,"121.392488,31.193549",33.928955,0.17661,0.22175071581755923,121.392488,31.193549,Point,121.392488,31.193549,"[121.392488, 31.193549]"
25330,"121.393387,31.193549",29.110727,0.17661,0.28923614058264985,121.393387,31.193549,Point,121.393387,31.193549,"[121.393387, 31.193549]"
25331,"121.394285,31.193549",20.926802,0.17661,0.38831391834880374,121.394285,31.193549,Point,121.394285,31.193549,"[121.394285, 31.193549]"
25332,"121.395183,31.193549",19.709333,0.17661,0.42965067880652924,121.395183,31.193549,Point,121.395183,31.193549,"[121.395183, 31.193549]"
25333,"121.396082,31.193549",23.86928,0.17661,0.37904376885314905,121.396082,31.193549,Point,121.396082,31.193549,"[121.396082, 31.193549]"
25334,"121.39698,31.193549",28.270433,0.17661,0.5194316619929924,121.39698,31.193549,Point,121.39698,31.193549,"[121.39698, 31.193549]"
25335,"121.397878,31.193549",31.791086,0.17661,0.2439271821041712,121.397878,31.193549,Point,121.397878,31.193549,"[121.397878, 31.193549]"
25336,"121.398777,31.193549",48.852886,0.17661,0.6499324277800286,121.398777,31.193549,Point,121.398777,31.193549,"[121.398777, 31.193549]"
25337,"121.399675,31.193549",52.610077,0.17661,0.4328228597283049,121.399675,31.193549,Point,121.399675,31.193549,"[121.399675, 31.193549]"
25338,"121.400573,31.193549",54.238163,0.17661,0.35535275639487446,121.400573,31.193549,Point,121.400573,31.193549,"[121.400573, 31.193549]"
25339,"121.401472,31.193549",53.250381,0.17661,0.34802091926575573,121.401472,31.193549,Point,121.401472,31.193549,"[121.401472, 31.193549]"
25340,"121.40237,31.193549",51.442917,0.17661,0.42573564667111957,121.40237,31.193549,Point,121.40237,31.193549,"[121.40237, 31.193549]"
25341,"121.403268,31.193549",48.428032,0.17661,0.5818132599494054,121.403268,31.193549,Point,121.403268,31.193549,"[121.403268, 31.193549]"
25342,"121.404167,31.193549",51.049328,0.17661,0.5192637358585619,121.404167,31.193549,Point,121.404167,31.193549,"[121.404167, 31.193549]"
25343,"121.405065,31.193549",830.25757,0.17661,0.564813976857659,121.405065,31.193549,Point,121.405065,31.193549,"[121.405065, 31.193549]"
25344,"121.405963,31.193549",811.83722,0.17661,0.44114785939363627,121.405963,31.193549,Point,121.405963,31.193549,"[121.405963, 31.193549]"
25345,"121.406861,31.193549",845.12219,0.17661,0.542435062010105,121.406861,31.193549,Point,121.406861,31.193549,"[121.406861, 31.193549]"
25346,"121.40776,31.193549",854.01074,0.17661,0.5212680201714353,121.40776,31.193549,Point,121.40776,31.193549,"[121.40776, 31.193549]"
25347,"121.408658,31.193549",856.56311,0.17661,0.4930990915197817,121.408658,31.193549,Point,121.408658,31.193549,"[121.408658, 31.193549]"
25348,"121.409556,31.193549",864.13953,0.17661,0.6467052456716025,121.409556,31.193549,Point,121.409556,31.193549,"[121.409556, 31.193549]"
25349,"121.410455,31.193549",738.33319,0.17661,0.5646697709656151,121.410455,31.193549,Point,121.410455,31.193549,"[121.410455, 31.193549]"
25350,"121.411353,31.193549",706.1908,0.17661,0.5759158302834514,121.411353,31.193549,Point,121.411353,31.193549,"[121.411353, 31.193549]"
25351,"121.412251,31.193549",767.24921,0.17661,0.5189471778105965,121.412251,31.193549,Point,121.412251,31.193549,"[121.412251, 31.193549]"
25352,"121.41315,31.193549",949.97064,0.17661,0.6968151839656046,121.41315,31.193549,Point,121.41315,31.193549,"[121.41315, 31.193549]"
25353,"121.414048,31.193549",961.43622,0.17661,0.5057573102765758,121.414048,31.193549,Point,121.414048,31.193549,"[121.414048, 31.193549]"
25354,"121.414946,31.193549",955.07745,0.17661,0.3723757687103761,121.414946,31.193549,Point,121.414946,31.193549,"[121.414946, 31.193549]"
25355,"121.415845,31.193549",969.50085,0.17661,0.19054691306317345,121.415845,31.193549,Point,121.415845,31.193549,"[121.415845, 31.193549]"
25356,"121.416743,31.193549",997.6106,0.17661,0.1856634606745449,121.416743,31.193549,Point,121.416743,31.193549,"[121.416743, 31.193549]"
25357,"121.417641,31.193549",819.91937,0.17661,0.35195516111295605,121.417641,31.193549,Point,121.417641,31.193549,"[121.417641, 31.193549]"
25358,"121.41854,31.193549",962.13379,0.17661,0.29585009517069355,121.41854,31.193549,Point,121.41854,31.193549,"[121.41854, 31.193549]"
25359,"121.419438,31.193549",1007.4207,0.17661,0.13042622689525135,121.419438,31.193549,Point,121.419438,31.193549,"[121.419438, 31.193549]"
25360,"121.420336,31.193549",1007.4619,0.17661,0.5184379732965749,121.420336,31.193549,Point,121.420336,31.193549,"[121.420336, 31.193549]"
25361,"121.421235,31.193549",988.84717,0.17882,0.44479232035358995,121.421235,31.193549,Point,121.421235,31.193549,"[121.421235, 31.193549]"
25362,"121.422133,31.193549",905.53125,0.17882,0.6032997415087936,121.422133,31.193549,Point,121.422133,31.193549,"[121.422133, 31.193549]"
